po_idx,po_code,po_desc,found_code,found_desc,found_source,db_type,score,match_type
27.6.4.2,09.083.070 (E),POSTE TELECONICO CURVO SIMPLES 6M GALVANIZADO A FOGO NBR 6323,09.083.070 (E),POSTE TELECONICO CURVO SIMPLES 6M GALVANIZADO A FOGO NBR 6323,SIURB,INSUMO,100,EXACT_CODE
27.6.4.3,09.083.071 (E),POSTE TELECONICO CURVO DUPLO 6M GALVANIZADO A FOGO NBR 6323,09.083.071 (E),POSTE TELECONICO CURVO DUPLO 6M GALVANIZADO A FOGO NBR 6323,SIURB,INSUMO,100,EXACT_CODE
27.6.4.4,MAT091562,"NÚCLEO DUPLO PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",MAT091562,"NÚCLEO DUPLO PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",SCO,INSUMO,100,EXACT_CODE
27.6.4.5,MAT091556,"NÚCLEO SIMPLES PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",MAT091556,"NÚCLEO SIMPLES PARA LUMINÁRIAS EM AÇO DE BAIXO TEOR DE CARBONO SAE 1010/1020, NÚCLEO DIÂMETRO INTERNO DE 68MM, BRAÇOS COM DIÂMETRO EXTERNO DE 48MM, COMPRIMENTO DE 140MM, CONFORME DESENHO A2-1791-PD E ESPECIFICAÇÃO EM-RIOLUZ Nº 40",SCO,INSUMO,100,EXACT_CODE
27.7.1,COT-SOM1,"MIXER YAMAHA MODELO MG12XU - BDI = 17,31",COT-SOM1,MIXER YAMAHA MODELO MG12XU,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.10,COT-SOM10,"CAMERA PROSTREAM PTZ20GO - BDI = 17,31",COT-SOM10,CAMERA PROSTREAM PTZ20GO,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.11,COT-SOM11,"PROJETOR EPSON MODELO L260F - BDI = 17,31",COT-SOM11,PROJETOR EPSON MODELO L260F,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.12,COT-SOM12,"TELA DE PROJEÇÃO MOTORIZADA TENSIONADA 136"" - BDI = 17,31",COT-SOM12,"TELA DE PROJEÇÃO MOTORIZADA TENSIONADA 136""",PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.13,COT-SOM13,"PROCESSADOR MATRIZ DIGITAL YAMAHA MODELO MTX5-D - BDI = 17,31",COT-SOM13,PROCESSADOR MATRIZ DIGITAL YAMAHA MODELO MTX5-D,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.14,COT-SOM14,"AMPLIFICADOR DE POTÊNCIA YAMAHA XMV8140 8 CANAIS 140W BAIXA E ALTA IMPEDÂNCIA (LINHA DE 70V) - BDI = 17,31",COT-SOM14,AMPLIFICADOR DE POTÊNCIA YAMAHA XMV8140 8 CANAIS 140W BAIXA E ALTA IMPEDÂNCIA (LINHA DE 70V),PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.15,COT-SOM15,"MICROFONE DANTE TIPO PAGING YAMAHA PGM1 - BDI = 17,31",COT-SOM15,MICROFONE DANTE TIPO PAGING YAMAHA PGM1,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.16,COT-SOM16,"SWITCH DE REDE YAMAHA SWR32100P DEZ PORTAS - BDI = 17,31",COT-SOM16,SWITCH DE REDE YAMAHA SWR32100P DEZ PORTAS,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.17,COT-SOM17,"SONOFLETOR DE EMBUTIR JBL 25W 6CO2 AMBIENTAL - BDI = 17,31",COT-SOM17,SONOFLETOR DE EMBUTIR JBL 25W 6CO2 AMBIENTAL,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.18,COT-SOM18,"TRANSFORMADOR 70V 25W - BDI = 17,31",COT-SOM18,TRANSFORMADOR 70V 25W,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.19,COT-SOM19,"CONJUNTO CABOS SISTEMA DE SOM AUDITORIO (HDMI/AUDIO/POLARIZADO) - BDI = 17,31",COT-SOM19,CONJUNTO CABOS SISTEMA DE SOM AUDITORIO (HDMI/AUDIO/POLARIZADO),PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.2,COT-SOM2,"AMPLIFICADOR DBSERIES MODELO DS 800 - BDI = 17,31",COT-SOM2,AMPLIFICADOR DBSERIES MODELO DS 800,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.20,02.03.10.100.181,"CABO POLARIZADO 2X2,5MM² SOM AMBIENTAL",02.03.10.100.181,"CABO POLARIZADO 2X2,5MM² SOM AMBIENTAL",CPTM,INSUMO,100,EXACT_CODE
27.7.3,COT-SOM3,"CAIXA ACUSTICA YAMAHA MODELO DXR15 - BDI = 17,31",COT-SOM3,CAIXA ACUSTICA YAMAHA MODELO DXR15,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.4,COT-SOM4,"SUPORTE ORIGINAL PARA CAIXA ACUSTICA YAMAHA - BDI = 17,31",COT-SOM4,SUPORTE ORIGINAL PARA CAIXA ACUSTICA YAMAHA,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.5,COT-SOM5,"SPLITTER WYRESTORM MODELO EXP-SP-0104-H2 - BDI = 17,31",COT-SOM5,SPLITTER WYRESTORM MODELO EXP-SP-0104-H2,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.6,COT-SOM6,"MESA DE EDIÇÃO ATEM MINI PRO ISSO - BDI = 17,31",COT-SOM6,MESA DE EDIÇÃO ATEM MINI PRO ISSO,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.7,COT-SOM7,"MIXER DE AUDIO PARA PODCAST E STREAMING RODE CASTER DUO - BDI = 17,31",COT-SOM7,MIXER DE AUDIO PARA PODCAST E STREAMING RODE CASTER DUO,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.8,COT-SOM8,"MICROFONE WIRELESS SHURE BLX24R/SM58 - BDI = 17,31",COT-SOM8,MICROFONE WIRELESS SHURE BLX24R/SM58,PRÓPRIA,INSUMO,100,EXACT_CODE
27.7.9,COT-SOM9,"SONOFLETOR DE EMBUTIR JBL 25W 6CO2 FOYER - BDI = 17,31",COT-SOM9,SONOFLETOR DE EMBUTIR JBL 25W 6CO2 FOYER,PRÓPRIA,INSUMO,100,EXACT_CODE
28.4.1,141211,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 3/4´ - INCLUSIVE CONEXÕES",141211,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 3/4´ - INCLUSIVE CONEXÕES",IOPES,COMP_ANALITICA,100,EXACT_CODE
28.4.10,46.21.100,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 6´ - INCLUSIVE CONEXÕES",46.21.100,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 6´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.11,46.21.110,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 8´ - INCLUSIVE CONEXÕES",46.21.110,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 8´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.12,46.21.150,"TUBO DE AÇO CARBONO PRETO COM COSTURA SCHEDULE 40, DN= 12´ - INCLUSIVE CONEXÕES",46.21.150,"TUBO DE AÇO CARBONO PRETO COM COSTURA SCHEDULE 4, DN= 12´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.2,46.21.012,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 1´ - INCLUSIVE CONEXÕES",46.21.012,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 1´ - INCLUSIVE CONEXÕES",SP OBRAS,INSUMO,100,EXACT_CODE
28.4.20,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø3''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.21,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø4''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.22,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø5''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.23,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø6''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.24,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø8''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.25,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø12''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.26,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø14''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.27,MERCADO 01003,"ISOLAMENTO ELASTOMÉRICO PARA TUBO DE AÇO CARBONO PRETO SEM COSTURA, ASTM-A106, GRAU B, SCHEDULE 40, Ø16''",MERCADO 01003,"MANTA DE ISOLAMENTO TÉRMICO ELASTOMÉRICO, ESPESSURA DE 50MM",MERCADO,INSUMO,100,EXACT_CODE
28.4.3,46.21.036,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 1 1/4´ - INCLUSIVE CONEXÕES",46.21.036,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 1 1/4´ - INCLUSIVE CONEXÕES",SP OBRAS,INSUMO,100,EXACT_CODE
28.4.38,MERCADO 01014,VÁLVULA BORBOLETA TIPO WAFFER Ø6'',MERCADO 01014,"VÁLVULA BORBOLETA 6""",MERCADO,INSUMO,100,EXACT_CODE
28.4.39,MERCADO 01015,VÁLVULA BORBOLETA TIPO WAFFER Ø8'',MERCADO 01015,"VÁLVULA BORBOLETA 8""",MERCADO,INSUMO,100,EXACT_CODE
28.4.4,46.21.040,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 1 1/2´ - INCLUSIVE CONEXÕES",46.21.040,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 1 1/2´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.41,3069,"RECAPEAMENTO DE TUBULAÇÃO EXTERNA AO TEMPO - CHAPA DE ALUMÍNIO LISA 26"", DIMENSÕES 2,0X1,0M, E= 0,5MM",3069,"RECAPEAMENTO DE TUBULAÇÃO EXTERNA AO TEMPO - CHAPA DE ALUMÍNIO LISA 26"", DIMENSÕES 2,X1,M, E= ,5MM",ORSE,COMP_ANALITICA,100,EXACT_CODE
28.4.5,46.21.046,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 2´ - INCLUSIVE CONEXÕES",46.21.046,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 2´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.6,46.21.056,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 2 1/2´ - INCLUSIVE CONEXÕES",46.21.056,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 2 1/2´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.7,46.21.060,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 3´ - INCLUSIVE CONEXÕES",46.21.060,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 3´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.8,46.21.080,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 4´ - INCLUSIVE CONEXÕES",46.21.080,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 4´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.4.9,46.21.090,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 40, DN= 5´ - INCLUSIVE CONEXÕES",46.21.090,"TUBO DE AÇO CARBONO PRETO SEM COSTURA SCHEDULE 4, DN= 5´ - INCLUSIVE CONEXÕES",CPOS/CDHU,COMP_ANALITICA,100,EXACT_CODE
28.5.9,23318,"QGAT - QUADRO DE AUTOMAÇÃO 800X600X300MM (AXLXP), ESSPESSURA DE CHAPA 1,95MM, COM PLACA DE MONTAGEM, PORTA EXTERNA COM FECHOS RÁPIDOS COM TRAVA PARA CADEADOS E PORTA INTERNA PIVOTANTE, PINTURA ELETROSTÁTICA EPOXI PÓ COR BEGE RAL 7032 - INCLUSO NO BREAK PARA PAINEL ELÉTRICO  - CHAVE SELETORA MANOPLA - REPETIDOR ISOLADOR - ROTEADOR  - FONTE CHAVEADA - CONTROLADOR LÓGICO PROGRAMÁVEL",23318,"QGAT - QUADRO DE AUTOMAÇÃO 800X600X300MM (AXLXP), ESSPESSURA DE CHAPA 1,95MM, COM PLACA DE MONTAGEM, PORTA EXTERNA COM FECHOS RÁPIDOS COM TRAVA PARA CADEADOS E PORTA INTERNA PIVOTANTE, PINTURA ELETROSTÁTICA EPOXI PÓ COR BEGE RAL 7032 - INCLUSO NO BREAK PARA PAINEL ELÉTRICO - CHAVE SELETORA MANOPLA - REPETIDOR ISOLADOR - ROTEADOR - FONTE CHAVEADA - CONTROLADOR LÓGICO PROGRAMÁVEL",SBC,INSUMO,100,EXACT_CODE
28.7.1,9439,ISOLAMENTO DE CÂMARA FRIA EM PAINÉIS DE POLIISOCIANURATO TIPO R1 ESPESSURA 150 MM REVESTIDOS C/ CHAPAS DE AÇO PINTADAS EM AMBAS AS FACES,9439,ISOLAMENTO DE CÂMARA FRIA EM PAINÉIS DE POLIISOCIANURATO TIPO R1 ESPESSURA 15 MM REVESTIDOS C/ CHAPAS DE AÇO PINTADAS EM AMBAS AS FACES,ORSE,COMP_ANALITICA,100,EXACT_CODE
29.4,CPU-PPR-H,EQUIPE DE COMISSIONAMENTO E RECEBIMENTO DA OBRA,CPU-PPR-H,EQUIPE DE COMISSIONAMENTO E RECEBIMENTO DA OBRA,PRÓPRIA,INSUMO,100,EXACT_CODE
29.5,COM-11743273,EQUIPE PARA ELAOBRAÇÃO DE ASBUILT E DATA BOOK,COM-11743273,EQUIPE PARA ELAOBRAÇÃO DE ASBUILT E DATA BOOK,PRÓPRIA,INSUMO,100,EXACT_CODE
29.6,CPU-EBSERH-03030,DESMOBILIZAÇÃO DE CANTEIRO DE OBRAS,CPU-EBSERH-03030,DESMOBILIZAÇÃO DE CANTEIRO DE OBRAS,CPU-PPR,INSUMO,100,EXACT_CODE
29.7,2220077,LIMPEZA FINAL DE OBRA. INC_05/2019,2220077,LIMPEZA FINAL DE OBRA. INC_05/2019,CAERN,INSUMO,100,EXACT_CODE
3.12,4016096,"ESCAVAÇÃO E CARGA DE MATERIAL DE JAZIDA COM ESCAVADEIRA HIDRÁULICA DE 1,56 M³",4016096,"ESCAVAÇÃO E CARGA DE MATERIAL DE JAZIDA COM ESCAVADEIRA HIDRÁULICA DE 1,56 M³",SICRO,INSUMO,100,EXACT_CODE
3.12,4016096,"ESCAVAÇÃO E CARGA DE MATERIAL DE JAZIDA COM ESCAVADEIRA HIDRÁULICA DE 1,56 M³",4016096,"Escavação e carga de material de jazida com escavadeira hidráulica de 1,56 m³",SICRO NOVO,INSUMO,100,EXACT_CODE
3.13,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,SICRO,INSUMO,100,EXACT_CODE
3.13,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,SICRO NOVO,INSUMO,100,EXACT_CODE
3.14,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,SICRO,INSUMO,100,EXACT_CODE
3.14,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,SICRO NOVO,INSUMO,100,EXACT_CODE
3.15,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,SICRO,INSUMO,100,EXACT_CODE
3.15,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,SICRO NOVO,INSUMO,100,EXACT_CODE
3.16,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,SICRO,INSUMO,100,EXACT_CODE
3.16,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,5914449,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM LEITO NATURAL,SICRO NOVO,INSUMO,100,EXACT_CODE
3.17,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,SICRO,INSUMO,100,EXACT_CODE
3.17,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,5914464,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA EM REVESTIMENTO PRIMÁRIO,SICRO NOVO,INSUMO,100,EXACT_CODE
3.18,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,SICRO,INSUMO,100,EXACT_CODE
3.18,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,5914479,TRANSPORTE COM CAMINHÃO CARROCERIA DE 15 T - RODOVIA PAVIMENTADA,SICRO NOVO,INSUMO,100,EXACT_CODE
3.19,74022/011,ENSAIO DE COMPACTACAO - AMOSTRAS NAO TRABALHADAS - ENERGIA INTERMEDIARIA - SOLOS,74022/011,ENSAIO DE COMPACTACAO - AMOSTRAS NAO TRABALHADAS - ENERGIA INTERMEDIARIA - SOLOS,SINAPI,INSUMO,100,EXACT_CODE
3.20,C67.01.13,ÍNDICE DE SUPORTE CALIFÓRNIA DE SOLOS (ISC/CBR) C/3 CP (DNIT 172/016-ME / NBR 9895:2017),C67.01.13,ÍNDICE DE SUPORTE CALIFÓRNIA DE SOLOS (ISC/CBR) C/3 CP (DNIT 172/016-ME / NBR 9895:2017),SUDECAP,INSUMO,100,EXACT_CODE
3.21,74022/006,ENSAIO DE GRANULOMETRIA POR PENEIRAMENTO - SOLOS,74022/006,ENSAIO DE GRANULOMETRIA POR PENEIRAMENTO - SOLOS,SINAPI,INSUMO,100,EXACT_CODE
3.3,5502109,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 1ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL - COM ESCAVADEIRA E CAMINHÃO BASCULANTE DE 14 M³",5502109,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 1ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL - COM ESCAVADEIRA E CAMINHÃO BASCULANTE DE 14 M³",SICRO,INSUMO,100,EXACT_CODE
3.3,5502109,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 1ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL - COM ESCAVADEIRA E CAMINHÃO BASCULANTE DE 14 M³",5502109,"Custo do FIC (0,0136):",SICRO NOVO,INSUMO,100,EXACT_CODE
3.5,5502742,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 3ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL COM CAMINHÃO BASCULANTE DE 12 M³",5502742,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 3ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL COM CAMINHÃO BASCULANTE DE 12 M³",SICRO,INSUMO,100,EXACT_CODE
3.5,5502742,"ESCAVAÇÃO, CARGA E TRANSPORTE DE MATERIAL DE 3ª CATEGORIA - DMT DE 50 A 200 M - CAMINHO DE SERVIÇO EM LEITO NATURAL COM CAMINHÃO BASCULANTE DE 12 M³",5502742,"Custo do FIC (0,00226):",SICRO NOVO,INSUMO,100,EXACT_CODE
3.8,CPU-92933449,MATERIAL DE PRIMEIRA CATEGORIA PROVENIENTE DE EMPRÉSTIMO COMERCIAL (ARGILA OU SAIBRO) COM CARACTERÍSTICAS ADEQUADAS PARA UTILIZAÇÃO NO ATERRO CONFORME INDICAÇÃO DO PROJETO DE TERRAPLENAGEM.,CPU-92933449,MATERIAL DE PRIMEIRA CATEGORIA PROVENIENTE DE EMPRÉSTIMO COMERCIAL (ARGILA OU SAIBRO) COM CARACTERÍSTICAS ADEQUADAS PARA UTILIZAÇÃO NO ATERRO CONFORME INDICAÇÃO DO PROJETO DE TERRAPLENAGEM.,PRÓPRIA,INSUMO,100,EXACT_CODE
4.1,4011304,REFORÇO DO SUBLEITO DE SOLO MELHORADO COM 4% DE CAL E MISTURA NA PISTA COM MATERIAL DE JAZIDA - 100% PROCTOR INTERMEDIÁRIO,4011304,REFORÇO DO SUBLEITO DE SOLO MELHORADO COM 4% DE CAL E MISTURA NA PISTA COM MATERIAL DE JAZIDA - 100% PROCTOR INTERMEDIÁRIO,SICRO,INSUMO,100,EXACT_CODE
4.1,4011304,REFORÇO DO SUBLEITO DE SOLO MELHORADO COM 4% DE CAL E MISTURA NA PISTA COM MATERIAL DE JAZIDA - 100% PROCTOR INTERMEDIÁRIO,4011304,REFORÇO DO SUBLEITO DE SOLO MELHORADO COM 4% DE CAL E MISTURA NA PISTA COM MATERIAL DE JAZIDA - 100% PROCTOR INTERMEDIÁRIO,SICRO NOVO,INSUMO,100,EXACT_CODE
4.2,105730,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE BRITA GRADUADA SIMPLES, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",105730,"CONSTRUÇÃO DE BASE E SUB-BASE PARA PAVIMENTAÇÃO DE BRITA GRADUADA SIMPLES, COM ESPESSURA DE 20 CM - EXCLUSIVE CARGA E TRANSPORTE. AF_09/2024",SINAPI,INSUMO,100,EXACT_CODE
5.1,94116,"LASTRO COM PREPARO DE FUNDO, LARGURA MAIOR OU IGUAL A 1,5 M, COM CAMADA DE BRITA, LANÇAMENTO MECANIZADO, EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIA. AF_06/2016",94116,"LASTRO COM PREPARO DE FUNDO, LARGURA MAIOR OU IGUAL A 1,5 M, COM CAMADA DE BRITA, LANÇAMENTO MECANIZADO, EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIA. AF_06/2016",SINAPI,INSUMO,100,EXACT_CODE
5.2,5502806,CAMADA DRENANTE COM CONFORMAÇÃO DE TRATOR DE ESTEIRA - AREIA COMERCIAL,5502806,CAMADA DRENANTE COM CONFORMAÇÃO DE TRATOR DE ESTEIRA - AREIA COMERCIAL,SICRO,INSUMO,100,EXACT_CODE
5.2,5502806,CAMADA DRENANTE COM CONFORMAÇÃO DE TRATOR DE ESTEIRA - AREIA COMERCIAL,5502806,CAMADA DRENANTE COM CONFORMAÇÃO DE TRATOR DE ESTEIRA - AREIA COMERCIAL,SICRO NOVO,INSUMO,100,EXACT_CODE
5.25,02.02.021,AÇO CA 50,02.02.021,AÇO CA 50,SP Obras,INSUMO,100,EXACT_CODE
5.25,02.02.021,AÇO CA 50,02.02.021,AÇO CA 50,SP EDUCAÇÃO,INSUMO,100,EXACT_CODE
5.26,1107896,CONCRETO FCK = 25 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS,1107896,Concreto fck = 25 MPa - confecção em betoneira e lançamento manual - areia e brita comerciais,SICRO NOVO,INSUMO,100,EXACT_CODE
