idx,source,code,desc,unit,qty,manual_price,type,status,final_price,method
28.5.11,COT,MERCADO 01052,"(AHU-TIPO 2) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,9.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.12,COT,MERCADO 01053,"(AHU-TIPO 3) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,9.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.13,COT,MERCADO 01054,"(AHU-TIPO 4) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,6.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.14,COT,MERCADO 01055,"(AHU-TIPO 5) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,4.0,15916.16,ITEM,NO_COMP,15916.16,PO_MANUAL
28.5.15,COT,MERCADO 01056,"(AHU-TIPO 6) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,15916.16,ITEM,NO_COMP,15916.16,PO_MANUAL
28.5.16,COT,MERCADO 01057,"(AHU-TIPO 7) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,2.0,15916.16,ITEM,NO_COMP,15916.16,PO_MANUAL
28.5.17,COT,MERCADO 01058,"(AHU-TIPO 8) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,6.0,15916.16,ITEM,NO_COMP,15916.16,PO_MANUAL
28.5.18,COT,MERCADO 01059,"(AHU-TIPO 9) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,16547.44,ITEM,NO_COMP,16547.44,PO_MANUAL
28.5.19,COT,MERCADO 01060,"(AHU-TIPO 11) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,10.0,16128.32,ITEM,NO_COMP,16128.32,PO_MANUAL
28.5.20,COT,MERCADO 01061,"(AHU-TIPO 12) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,7.0,13681.2,ITEM,NO_COMP,13681.2,PO_MANUAL
28.5.21,COT,MERCADO 01062,"(AHU-TIPO 13) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,15951.52,ITEM,NO_COMP,15951.52,PO_MANUAL
28.5.22,COT,MERCADO 01063,"(AHU-TIPO 14) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,2.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.23,COT,MERCADO 01064,"(AHU-TIPO 15) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.24,COT,MERCADO 01065,"(AHU-TIPO 16) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,15315.04,ITEM,NO_COMP,15315.04,PO_MANUAL
28.5.25,COT,MERCADO 01066,"(AHU-TIPO 20) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,4.0,15951.52,ITEM,NO_COMP,15951.52,PO_MANUAL
28.5.26,COT,MERCADO 01067,"(FANCOIL-TIPO 1) - QUADRO DE COMANDO E CONTROLE VAC COM INVERSOR DE FREQUÊNCIA (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,21573.76,ITEM,NO_COMP,21573.76,PO_MANUAL
28.5.27,COT,MERCADO 01068,"(FANCOIL-TIPO 2) - QUADRO DE COMANDO E CONTROLE VAC COM INVERSOR DE FREQUÊNCIA (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,22826.96,ITEM,NO_COMP,22826.96,PO_MANUAL
28.5.28,COT,MERCADO 01069,"(FANCOIL-TIPO 3) - QUADRO DE COMANDO E CONTROLE VAC COM INVERSOR DE FREQUÊNCIA (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,1.0,21218.08,ITEM,NO_COMP,21218.08,PO_MANUAL
28.5.29,COT,MERCADO 01070,"(BUILTIN-TIPO 1) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,88.0,13681.2,ITEM,NO_COMP,13681.2,PO_MANUAL
28.5.30,COT,MERCADO 01071,"(BUILTIN-TIPO 2) - QUADRO DE COMANDO E CONTROLE VAC VENTILADOR EC (ACIONAMENTO,CONTROLADOR MCP18-ETH, SENSOR DE PRESSÃO, PRESSOSTATO PARA STATUS DE FILTRO E VENTILADOR,MISCELÂNEAS), LED DE SINALIZAÇÃO E CHAVE AUT/MANUAL. INCLUSO DISPLAY MDR-PRO COM SENSOR DE TEMPERATURA, MONTADO E TESTADO EM FABRICA.",UN,5.0,15491.84,ITEM,NO_COMP,15491.84,PO_MANUAL
28.5.31,COMPOSICAO_PROPRIA,TJRS.CLI-639,INSTALAÇÃO DE QUADROS DE COMANDO E CONTROLE,UN,205.0,475.74,ITEM,NO_COMP,475.74,PO_MANUAL
28.6,,, DUTOS DIFUSORES E ACESSORIOS DO SISTEMA DE  VENTILAÇÃO E EXAUSTÃO,,0.0,,HEADER,HEADER,0.0,SUM_CHILDREN
28.6.1,COMPOSICAO_PROPRIA,TJRS.CLI-304,DUTO FLEXÍVEL DE ALUMÍNIO SEM ISOLAMENTO TÉRMICO 100MM,M,305.60000000000014,46.17,ITEM,NO_COMP,46.17,PO_MANUAL
28.6.2,COMPOSICAO_PROPRIA,TJRS.CLI-305,DUTO FLEXÍVEL DE ALUMÍNIO COM ISOLAMENTO TÉRMICO 150MM,M,90.0,58.43,ITEM,NO_COMP,58.43,PO_MANUAL
28.6.3,COMPOSICAO_PROPRIA,TJRS.CLI-306,DUTO FLEXÍVEL DE ALUMÍNIO COM ISOLAMENTO TÉRMICO 180MM,M,886.5000000000002,73.03999999999999,ITEM,NO_COMP,73.03999999999999,PO_MANUAL
28.6.4,COMPOSICAO_PROPRIA,TJRS.CLI-307,DUTO FLEXÍVEL DE ALUMÍNIO COM ISOLAMENTO TÉRMICO 200MM,M,95.0,64.4,ITEM,NO_COMP,64.4,PO_MANUAL
28.6.5,COMPOSICAO_PROPRIA,TJRS.CLI-317,"MPU PARA DUTOS DE AR CONDICIONADO 20MMX2,0MX1,2M",M²,14045.249999999996,119.61,ITEM,NO_COMP,119.61,PO_MANUAL
28.6.6,COMPOSICAO_PROPRIA,TJRS.CLI-318,"MPU PARA DUTOS DE AR CONDICIONADO 10MMX2,0MX1,2M",M²,2126.0,104.41,ITEM,NO_COMP,104.41,PO_MANUAL
28.6.7,COMPOSICAO_PROPRIA,TJRS.CLI-455,"DUTO EM CHAPA METÁLICA PRETA #16, COM SUPORTES E ACESSÓRIOS.",KG,2600.0,27.94,ITEM,NO_COMP,27.94,PO_MANUAL
28.6.8,COMPOSICAO_PROPRIA,TJRS.CLI-115,ENTRADA DE INSPEÇÃO PARA DUTO (25x15cm),UN,950.0,223.5,ITEM,NO_COMP,223.5,PO_MANUAL
28.6.9,COMPOSICAO_PROPRIA,TJRS.CLI-510,"DIFUSOR 4 VIAS COM CAIXA PLENUM, COM REGISTRO E FILTRAGEM TERMINAL ISO 35H - Tamanho(mm): 535x535",UN,31.0,2124.58,ITEM,NO_COMP,2124.58,PO_MANUAL
28.6.10,COMPOSICAO_PROPRIA,TJRS.CLI-511,DIFUSOR 4 VIAS EM ALUMÍNIO ANODIZADO COM REGISTRO E CAIXA PLENUM. - Tamanho(mm): 305x305xØ180,UN,965.0,825.68,ITEM,NO_COMP,825.68,PO_MANUAL
28.6.11,COMPOSICAO_PROPRIA,TJRS.CLI-512,DIFUSOR 4 VIAS EM ALUMÍNIO ANODIZADO COM REGISTRO E CAIXA PLENUM. - Tamanho(mm): 361x361xØ200,UN,115.0,947.36,ITEM,NO_COMP,947.36,PO_MANUAL
28.6.12,COMPOSICAO_PROPRIA,TJRS.CLI-513,"DIFUSOR DE EXAUSTÃO DE AR CIRCULAR, EM PVC, COR BRANCA, COM REGISTRO. - Tamanho(mm): Ø100",UN,382.0,603.33,ITEM,NO_COMP,603.33,PO_MANUAL
28.6.13,COMPOSICAO_PROPRIA,TJRS.CLI-514,DIFUSOR HOSPITALAR - FLUXO LAMINAR PARA SALAS DE CIRURGIA - Tamanho(mm): 600x600xØ180,UN,20.0,1501.06,ITEM,NO_COMP,1501.06,PO_MANUAL
28.6.14,COMPOSICAO_PROPRIA,TJRS.CLI-515,DIFUSOR HOSPITALAR - FLUXO LINEAR PARA SALAS DE CIRURGIA - Tamanho(mm): 2060x200xØ150,UN,40.0,2336.8,ITEM,NO_COMP,2336.8,PO_MANUAL
28.6.15,COMPOSICAO_PROPRIA,TJRS.CLI-516,DIFUSOR HOSPITALAR - FLUXO LINEAR PARA SALAS DE CIRURGIA - Tamanho(mm): 3030x200xØ150,UN,20.0,3305.5600000000004,ITEM,NO_COMP,3305.5600000000004,PO_MANUAL
28.6.16,COMPOSICAO_PROPRIA,TJRS.CLI-517,GRELHA DE INSUFLAMENTO - DEFLEXÃO DUPLA -  ANODIZADO COM REGISTRO - Tamanho(mm): 225x225,UN,2.0,220.85,ITEM,NO_COMP,220.85,PO_MANUAL
28.6.17,COMPOSICAO_PROPRIA,TJRS.CLI-518,GRELHA DE INSUFLAMENTO - DEFLEXÃO DUPLA -  ANODIZADO COM REGISTRO -  Tamanho(mm): 225x125,UN,183.0,230.57,ITEM,NO_COMP,230.57,PO_MANUAL
28.6.18,COMPOSICAO_PROPRIA,TJRS.CLI-519,GRELHA DE INSUFLAMENTO - DEFLEXÃO DUPLA -  ANODIZADO COM REGISTRO -  Tamanho(mm): 1025x225,UN,86.0,1144.57,ITEM,NO_COMP,1144.57,PO_MANUAL
28.6.19,COMPOSICAO_PROPRIA,TJRS.CLI-520,GRELHA DE INSUFLAMENTO - DEFLEXÃO DUPLA -  ANODIZADO COM REGISTRO -  Tamanho(mm): 1225x525,UN,5.0,1699.18,ITEM,NO_COMP,1699.18,PO_MANUAL
28.6.20,COMPOSICAO_PROPRIA,TJRS.CLI-521,"GRELHA DE PORTA, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS EM ""V"" E CONTRA-MOLDURA, PARA INSTALAÇÃO EM PORTA - DIMENSÕES: 400x400mm",UN,89.0,334.73,ITEM,NO_COMP,334.73,PO_MANUAL
28.6.21,COMPOSICAO_PROPRIA,TJRS.CLI-522,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 225x125",UN,43.0,196.98000000000002,ITEM,NO_COMP,196.98000000000002,PO_MANUAL
28.6.22,COMPOSICAO_PROPRIA,TJRS.CLI-523,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 225x165",UN,5.0,260.54,ITEM,NO_COMP,260.54,PO_MANUAL
28.6.23,COMPOSICAO_PROPRIA,TJRS.CLI-524,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO.- Tamanho(mm): 225x225",UN,63.0,220.85,ITEM,NO_COMP,220.85,PO_MANUAL
28.6.24,COMPOSICAO_PROPRIA,TJRS.CLI-525,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 325x125",UN,2.0,273.55,ITEM,NO_COMP,273.55,PO_MANUAL
28.6.25,COMPOSICAO_PROPRIA,TJRS.CLI-526,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 325x225",UN,52.0,394.27000000000004,ITEM,NO_COMP,394.27000000000004,PO_MANUAL
28.6.26,COMPOSICAO_PROPRIA,TJRS.CLI-527,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 325x325",UN,53.0,366.91999999999996,ITEM,NO_COMP,366.91999999999996,PO_MANUAL
28.6.27,COMPOSICAO_PROPRIA,TJRS.CLI-528,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - DIMENSÕES: 425X225mm",UN,19.0,344.44,ITEM,NO_COMP,344.44,PO_MANUAL
28.6.28,COMPOSICAO_PROPRIA,TJRS.CLI-529,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - DIMENSÕES: 425X325mm",UN,12.0,417.16999999999996,ITEM,NO_COMP,417.16999999999996,PO_MANUAL
28.6.29,COMPOSICAO_PROPRIA,TJRS.CLI-530,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 425x425",UN,7.0,380.5,ITEM,NO_COMP,380.5,PO_MANUAL
28.6.30,COMPOSICAO_PROPRIA,TJRS.CLI-531,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 525x225",UN,1.0,561.44,ITEM,NO_COMP,561.44,PO_MANUAL
28.6.31,COMPOSICAO_PROPRIA,TJRS.CLI-532,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - DIMENSÕES: 525X325mm",UN,8.0,471.76,ITEM,NO_COMP,471.76,PO_MANUAL
28.6.32,COMPOSICAO_PROPRIA,TJRS.CLI-533,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 525x425",UN,7.0,433.15,ITEM,NO_COMP,433.15,PO_MANUAL
28.6.33,COMPOSICAO_PROPRIA,TJRS.CLI-534,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - DIMENSÕES: 525X525mm",UN,14.0,645.86,ITEM,NO_COMP,645.86,PO_MANUAL
28.6.34,COMPOSICAO_PROPRIA,TJRS.CLI-535,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 625x525",UN,8.0,595.86,ITEM,NO_COMP,595.86,PO_MANUAL
28.6.35,COMPOSICAO_PROPRIA,TJRS.CLI-536,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS, COM REGISTRO - Tamanho(mm): 825x425",UN,17.0,933.42,ITEM,NO_COMP,933.42,PO_MANUAL
28.6.36,COMPOSICAO_PROPRIA,TJRS.CLI-537,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS, COM REGISTRO - Tamanho(mm): 825x525",UN,2.0,1731.6200000000001,ITEM,NO_COMP,1731.6200000000001,PO_MANUAL
28.6.37,COMPOSICAO_PROPRIA,TJRS.CLI-538,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 1025x225",UN,88.0,979.36,ITEM,NO_COMP,979.36,PO_MANUAL
28.6.38,COMPOSICAO_PROPRIA,TJRS.CLI-539,"GRELHA DE RETORNO/EXAUSTÃO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS E COM REGISTRO. - Tamanho(mm): 1025x525",UN,19.0,742.6999999999999,ITEM,NO_COMP,742.6999999999999,PO_MANUAL
28.6.39,COMPOSICAO_PROPRIA,TJRS.CLI-540,"GRELHA DE RETORNO DE AR, EM ALUMÍNIO, ALETAS HORIZONTAIS FIXAS, COM REGISTRO - Tamanho(mm): 1225x525",UN,60.0,933.42,ITEM,NO_COMP,933.42,PO_MANUAL
28.6.40,COMPOSICAO_PROPRIA,TJRS.CLI-541,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 200x200",UN,7.0,221.89,ITEM,NO_COMP,221.89,PO_MANUAL
28.6.41,COMPOSICAO_PROPRIA,TJRS.CLI-542,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 100x100",UN,72.0,191.45,ITEM,NO_COMP,191.45,PO_MANUAL
28.6.42,COMPOSICAO_PROPRIA,TJRS.CLI-543,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 400x300",UN,1.0,397.16,ITEM,NO_COMP,397.16,PO_MANUAL
28.6.43,COMPOSICAO_PROPRIA,TJRS.CLI-544,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 500x500",UN,3.0,497.58,ITEM,NO_COMP,497.58,PO_MANUAL
28.6.44,COMPOSICAO_PROPRIA,TJRS.CLI-545,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 600x600",UN,2.0,664.82,ITEM,NO_COMP,664.82,PO_MANUAL
28.6.45,COMPOSICAO_PROPRIA,TJRS.CLI-546,"TOMADA DE AR EXTERNO, EM ALUMÍNIO EXTRUDADO, COM REGISTRO DE VAZÃO, TELA DE PROTEÇÃO, COM MOLDURA EXTERNA. - Tamanho(mm): 1100x400",UN,6.0,742.59,ITEM,NO_COMP,742.59,PO_MANUAL
28.6.46,COMPOSICAO_PROPRIA,TJRS.CLI-547,"VENEZIANA EXTERIOR EM ALUMÍNIO, COR BRANCA, PINGADEIRA E TELA METÁLICA. - Tamanho(mm): 1100x1100",UN,1.0,1170.46,ITEM,NO_COMP,1170.46,PO_MANUAL
28.6.47,COMPOSICAO_PROPRIA,TJRS.CLI-548,"REGISTROS DE VAZÃO (DAMPER) 100X150mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,1.0,262.78000000000003,ITEM,NO_COMP,262.78000000000003,PO_MANUAL
28.6.48,COMPOSICAO_PROPRIA,TJRS.CLI-549,"REGISTROS DE VAZÃO (DAMPER) 150X150mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,31.0,282.54,ITEM,NO_COMP,282.54,PO_MANUAL
28.6.49,COMPOSICAO_PROPRIA,TJRS.CLI-550,"REGISTROS DE VAZÃO (DAMPER) 150X200mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,1.0,302.29,ITEM,NO_COMP,302.29,PO_MANUAL
28.6.50,COMPOSICAO_PROPRIA,TJRS.CLI-551,"REGISTROS DE VAZÃO (DAMPER) 150X400mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,1.0,381.3,ITEM,NO_COMP,381.3,PO_MANUAL
28.6.51,COMPOSICAO_PROPRIA,TJRS.CLI-552,"REGISTROS DE VAZÃO (DAMPER) 200X150mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,2.0,302.29,ITEM,NO_COMP,302.29,PO_MANUAL
28.6.52,COMPOSICAO_PROPRIA,TJRS.CLI-553,"REGISTROS DE VAZÃO (DAMPER) 200X200mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,15.0,315.73,ITEM,NO_COMP,315.73,PO_MANUAL
28.6.53,COMPOSICAO_PROPRIA,TJRS.CLI-554,"REGISTROS DE VAZÃO (DAMPER) 200X250mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,18.0,336.85,ITEM,NO_COMP,336.85,PO_MANUAL
28.6.54,COMPOSICAO_PROPRIA,TJRS.CLI-555,"REGISTROS DE VAZÃO (DAMPER) 200X300mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,7.0,357.96,ITEM,NO_COMP,357.96,PO_MANUAL
28.6.55,COMPOSICAO_PROPRIA,TJRS.CLI-556,"REGISTROS DE VAZÃO (DAMPER) 200X350mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,7.0,360.65999999999997,ITEM,NO_COMP,360.65999999999997,PO_MANUAL
28.6.56,COMPOSICAO_PROPRIA,TJRS.CLI-557,"REGISTROS DE VAZÃO (DAMPER) 200X400mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,1.0,400.21,ITEM,NO_COMP,400.21,PO_MANUAL
28.6.57,COMPOSICAO_PROPRIA,TJRS.CLI-558,"REGISTROS DE VAZÃO (DAMPER) 250X150mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,8.0,322.04,ITEM,NO_COMP,322.04,PO_MANUAL
28.6.58,COMPOSICAO_PROPRIA,TJRS.CLI-559,"REGISTROS DE VAZÃO (DAMPER) 250X200mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,5.0,336.85,ITEM,NO_COMP,336.85,PO_MANUAL
28.6.59,COMPOSICAO_PROPRIA,TJRS.CLI-560,"REGISTROS DE VAZÃO (DAMPER) 250X250mm, EM AÇO GALVANIZADO COM ALETAS CONVERGENTES",UN,1.0,349.81,ITEM,NO_COMP,349.81,PO_MANUAL
